book_id	title
1560	Four Plays: The Clouds/The Birds/Lysistrata/The Frogs
1562	The Complete Plays
1564	Birds/Lysistrata/Women at the Thesmophoria (Loeb Classical Library 179)
1567	Lysistrata and Other Plays
1570	Lysistrata
1572	Clouds/Wasps/Peace
1573	The Birds and Other Plays
1576	Three Plays: The Wasps / The Poet and the Women / The Frogs
1578	Four Comedies: Lysistrata/The Congresswomen/The Acharnians/The Frogs
1583	Lysistrata
1588	The Birds
1589	Three Comedies: The Birds/The Clouds/The Wasps
1590	Peace
1591	Lysistrata
1618	The Curious Incident of the Dog in the Night-Time
1619	Night
1620	The Night Gardener
1621	Friday Night Lights: A Town, a Team, And a Dream
1622	A Midsummer Night's Dream
1624	West with the Night
1625	Twelfth Night
1626	Brokeback Mountain: Story to Screenplay
1627	Brokeback Mountain
1628	Brokeback Mountain
1632	Brokeback Mountain
1633	Getting Things Done: The Art of Stress-Free Productivity
1635	Execution: The Discipline of Getting Things Done
1642	Formas breves
1643	El último lector
1644	The Absent City
1646	Respiración artificial
1657	Feeding Frenzy: Attack Journalism and American Politics
1663	Adjusting Sights
1666	On Heroes and Tombs
1667	El túnel
1673	Uno y el Universo
1676	El túnel
1677	Sobre héroes y tumbas
1681	The Confessions (Works of Saint Augustine 1)
1682	The Confessions of St. Augustine
1684	The City of God
1685	The Enchiridion on Faith Hope and Love (Augustine Series 1)
1690	The City of God against the Pagans
1691	On Christian Teaching
1693	On Christian Doctrine
1694	The Confessions of Saint Augustine
1698	Confessions, Books 1-13
1699	Earlier Writings
1702	Saint Augustine
1703	Augustine: A Very Short Introduction
1705	Confessions
1713	The Metamorphoses of Ovid
1714	Metamorphoses
1715	Metamorphoses
1717	Tales from Ovid
1718	Metamorphoses
1720	Ovid's Metamorphoses, Books 1-5
1721	Ovid’s Metamorphoses, Books 6-10
1722	Latin Via Ovid: A First Course
1724	The Metamorphoses of Ovid
1726	Ovid's \"Metamorphoses\"
1727	The Erotic Poems
1752	Antigone
1786	Homeric Questions
1796	The Iliad
1803	Love, Sex and Tragedy: Why Classics Matter
1812	Not One More Death
1815	Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism
1823	Them: Adventures with Extremists
1824	The Men Who Stare at Goats
1839	Guns, Germs and Steel: The Fates of Human Societies
1841	Armas, gérmenes y acero
1842	Guns, Germs, and Steel: The Fates of Human Societies
1843	Caught Inside: A Surfer's Year on the California Coast Duane, Daniel ( Author ) Apr-10-1997 Paperback
1845	Into the Wild
1846	Wild at Heart: Discovering the Secret of a Man's Soul
1847	Wild at Heart: Discovering the Secret of a Man's Soul
1849	Wild Fire (John Corey, #4)
1850	Born To Be Wild
1853	Wild About Books
1854	Designing for Interaction: Creating Smart Applications and Clever Devices
1855	The Art and Science of Web Design
1860	Web Production for Writers and Journalists
1867	The Elements of User Experience: User-Centered Design for the Web
1868	Observing the User Experience: A Practitioner's Guide to User Research
1869	Nickel and Dimed: On (Not) Getting By in America
1870	Nickel and Dimed
1871	Nickel and Dimed: On (Not) Getting By in America
1872	Nickel and Dimed On (Not) Getting By in America
1873	Nickel and Dimed: On (Not) Getting by in America
1876	The History of Sexuality, Volume 3: The Care of the Self
1878	The History of Sexuality, Volume 2: The Use of Pleasure
1879	The History of Sexuality, Volume 1: The Will to Knowledge
1880	Intimate Matters: A History of Sexuality in America
1881	Histories of Sexuality: Antiquity to Sexual Revolution
1883	The History of Sexuality, Volume 2: The Use of Pleasure
1885	Pride and Prejudice
1888	Pride and Prejudice
1890	Cliff's Notes on Austen's Pride and Prejudice
1892	The Annotated Pride & Prejudice
1893	Pride and Prejudice
1896	Iceland: Land of the Sagas
1897	Eiger Dreams: Ventures Among Men and Mountains
1898	Into Thin Air: A Personal Account of the Mount Everest Disaster
1902	In the Land of White Death: An Epic Story of Survival in the Siberian Arctic
1904	Homeopathy Beyond Flat Earth Medicine
1907	Inventing the Flat Earth: Columbus and Modern Historians
1909	Delirium's Mistress (Flat Earth, #4)
1911	The World Is Flat: A Brief History of the Twenty-first Century
1918	The Long-Distance Relationship Survival Guide: Secrets and Strategies from Successful Couples Who Have Gone the Distance
1920	Separated By Duty, United In Love
1934	Little Women (Little Women, #1)
1935	Little Women
1937	Little Women
1938	Little Women
1941	Little Women
1945	Little Women
1946	Little Women, Little Men, Jo's Boys
1947	Little Women
1952	A Tale of Two Cities
1954	Cliffs Notes: Dickens' A Tale of Two Cities
1956	A Tale of Two Cities
1957	A Tale of Two Cities
1959	A Tale of Two Cities
1960	A Tale of Two Cities
1962	A Tale of Two Cities
1963	A Tale of Two Cities: The Mormons-Catholics
1964	A Tale of Two Cities
1965	A Tale of Two Cities Study Guide
1972	Den of Thieves
1976	Den of Thieves (Cat Royal, #3)
1980	The Ayn Rand Lexicon: Objectivism from A to Z
1981	The Art of Fiction: A Guide for Writers and Readers
1983	Hard Times
1984	Bleak House
1986	Oliver Twist
1987	What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England
1988	Charles Dickens
1990	Martin Chuzzlewit
1991	Why Is Sex Fun? The Evolution of Human Sexuality
1992	The Rise And Fall Of The Third Chimpanzee
1995	Colapso
2000	Conversations with J.K. Rowling
2002	Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry
2004	J.K. Rowling's Harry Potter Novels: A Reader's Guide
2005	Harry Potter and the Half-Blood Prince (Harry Potter, #6)
2006	Dave Thomas
2011	The Dosadi Experiment (ConSentiency Universe, #2)
2012	Whipping Star (ConSentiency Universe, #1)
2013	The Jesus Incident (The Pandora Sequence, #1)
2014	The Lazarus Effect (The Pandora Sequence, #2)
2015	The Eyes of Heisenberg
2016	King of the Vagabonds (The Baroque Cycle, Vol. 1, Book 2)
2018	The Ecclesiazusae
2021	Clouds
2022	The Frogs
2038	The Bacchae Euripides the Frogs Aristophanes
2045	Chandler: Later Novels and Other Writings
2046	Chandler: Stories and Early Novels
2047	Collected Stories
2048	The Lady in the Lake, The Little Sister, The Long Goodbye, Playback
2049	The High Window (Philip Marlowe, #3)
2050	Farewell, My Lovely (Philip Marlowe, #2)
2051	The Simple Art of Murder
2053	The Big Sleep; Farewell, My Lovely; The High Window
2054	The Long Goodbye (Philip Marlowe, #6)
2055	Long Goodbye
2056	An Evening of Long Goodbyes
2057	The Long Goodbye: Memories of My Father
2059	The Long Goodbye. Based on the Novel by Raymond Chandler
2067	Breaking the Spell: Religion as a Natural Phenomenon
2068	Darwin's Dangerous Idea: Evolution and the Meanings of Life
2070	Sweet Dreams: Philosophical Obstacles to a Science of Consciousness
2071	Freedom Evolves
2072	Brainstorms: Philosophical Essays on Mind and Psychology
2073	The Intentional Stance
2074	Kinds of Minds: Towards an Understanding of Consciousness
2075	Thy Will Be Done: The Conquest of the Amazon : Nelson Rockefeller and Evangelism in the Age of Oil
2077	Leaps of Faith: Science, Miracles & the Search for Supernatural Consolation
2083	Out-of-Body Exploring: A Beginner's Approach
2093	The Illustrated A Brief History of Time
2099	Stephen Hawking's Universe: The Cosmos Explained
2102	Stephen Hawking's Universe
2103	The Nature of Space and Time
2112	The Art of Nonfiction: A Guide for Writers and Readers
2114	Anthem
2115	Atlas Shrugged & The Fountainhead
2117	Fountainhead (Cliffs Notes)
2119	The Fountainhead of Chinese Erotica: The Lord of Perfect Satisfaction (Ruyijun zhuan) With a Translation and Critical Edition
2122	The Fountainhead
2124	The 3-Hour Diet (TM): How Low-Carb Diets Make You Fat and Timing Makes You Thin
2127	The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late
2128	The Divine Hours (Volume Two): Prayers for Autumn and Wintertime: A Manual for Prayer
2129	The Eleventh Hour: A Curious Mystery
2135	Les Heures
2136	Specimen Days
2139	Flesh and Blood
2140	Blink: The Power of Thinking Without Thinking
2141	In the Blink of an Eye
2144	Blink-182: Tales from Beneath Your Mom
2149	In The Blink Of An Eye: How Vision Sparked The Big Bang Of Evolution
2150	Pride and Prejudice
2151	Jane Austen: The Complete Novels
2152	The Jane Austen Book Club
2153	Jane Austen: The Complete Novels
2155	Jane Austen's Letters
2156	Persuasion
2157	Tea with Jane Austen
2158	So You Think You Know Jane Austen?
2166	The Old Man and the Sea
2169	The Old Man and the Sea
2174	Flaubert: A Biography
2178	Flaubert in Egypt: A Sensibility on Tour
2179	A Sentimental Education: The Story of a Young Man
2180	Madame Bovary
2182	Three Tales
2185	Dictionary of Accepted Ideas
2187	Middlesex
2189	Sex in Middlesex: Popular Mores in a Massachusetts County, 1649-1699
2196	El Capitan: Historic Feats and Radical Routes
2198	Maverick's: The Story of Big-Wave Surfing
2199	Team of Rivals: The Political Genius of Abraham Lincoln
2201	Team of Rivals: The Political Genius of Abraham Lincoln
2202	Team of Rivals: The Political Genius of Abraham Lincoln
2203	John Adams
2205	The Letters of John and Abigail Adams
2207	John Adams: A Life
2208	John Adams and the Spirit of Liberty
2209	Passionate Sage: The Character and Legacy of John Adams
2210	The Revolutionary John Adams
2215	Raising Smart Kids for Dummies
2220	Chronic Pain for Dummies
2221	Your Baby's First Year for Dummies
2222	The Feeling Good Handbook
2226	On Death and Dying
2228	The Last Dance: Encountering Death and Dying
2231	The Kids' Book about Death and Dying
2233	Blessing the Bridge: What Animals Teach Us About Death, Dying, and Beyond
2234	Living with Death and Dying
2236	Mahatma Gandhi and His Myths: Civil Disobedience, Nonviolence, and Satyagraha in the Real World (Plus Why It's Gandhi, Not Ghandi)
2249	Seven Habits of Highly Effective People
2250	The 7 Habits of Highly Effective People Personal Workbook
2253	Daily Reflections For Highly Effective People : Living The 7 Habits Of Highly Successful People Every Day
2256	Sacred Journey of the Peaceful Warrior
2257	Secret of the Peaceful Warrior
2258	Way of the Peaceful Warrior and Sacred Journey of the Peaceful Warrior
2259	The Peaceful Warrior Collection
2260	Wisdom of the Peaceful Warrior: A Companion to the Book That Changes Lives
2262	No Ordinary Moments: A Peaceful Warrior's Guide to Daily Life
2266	The Lance Armstrong Performance Program: Seven Weeks to the Perfect Ride
2269	Chasing Lance: The 2005 Tour de France and Lance Armstrong's Ride of a Lifetime
2270	Live Strong: Inspirational Stories from Cancer Survivors-from Diagnosis to Treatment and Beyond
2273	A Prayer for the City
2275	The Power of a City at Prayer: What Happens When Churches Unite
2279	Truman
2280	In Cold Blood
2281	The Complete Stories of Truman Capote
2282	Breakfast at Tiffany's: A Short Novel and Three Stories
2285	Murder at Ford's Theatre (Capital Crimes, #19)
2287	Other Voices, Other Rooms
2288	Answered Prayers - The Unfinished Novel
2291	The Life and Teachings of the Prophet Joseph
2296	Emergence: The Connected Lives of Ants, Brains, Cities, and Software
2300	Emergence
2303	Transgender Emergence: Therapeutic Guidelines for Working with Gender-Variant People and Their Families
2304	The Emergence of Life on Earth: A Historical and Scientific Overview
2309	Edith Wharton : Novellas and Other Writings : Madame De Treymes / Ethan Frome / Summer / Old New York / The Mother's Recompense / A Backward Glance
2310	French Ways and Their Meaning
2313	Roman Fever
2315	Below the Root (Green Sky, #1)
2316	The Headless Cupid (Stanley Family, #1)
2319	The Witches of Worm
2320	The Runaways
2322	The Deeper Meaning of Liff
2327	The Letters of J.R.R. Tolkien
2329	The History of the Lord of the Rings (The History of Middle-earth #6-9)
2331	The Lord of the Rings- 3 volumes set (The Lord of the Rings, #1-3)
2334	J.R.R. Tolkien's Sanctifying Myth: Understanding Middle-Earth
2336	Tandia
2337	The Potato Factory
2338	Matthew Flinders' Cat
2339	Jessica
2340	Whitethorn
2341	Tommo and Hawk (The Potato Factory, #2)
2342	Power of One
2343	Solomon's Song (The Potato Factory, #3)
2348	An Introduction to Old Norse
2349	Women in Old Norse Society: A Portrait
2358	The Other Side of Nowhere: Jazz, Improvisation, and Communities in Dialogue
2359	Dialogues in Swing: Intimate Conversations With the Stars of the Big Band Era
2367	Brave Companions
2368	Mornings on Horseback: The Story of an Extraordinary Family, a Vanished Way of Life, and the Unique Child Who Became Theodore Roosevelt
2369	The Great Bridge: The Epic Story of the Building of the Brooklyn Bridge
2370	John Adams
2371	The Johnstown Flood
2372	The Path Between the Seas: The Creation of the Panama Canal, 1870-1914
2373	The Bone Collector (Lincoln Rhyme, #1)
2374	The Bone Collector (Lincoln Rhyme, #1)
2375	The Bone Collector's Son
2387	Moby-Dick
2388	Moby-Dick
2389	Moby Dick
2390	Moby-Dick
2391	Moby Dick
2392	Moby-Dick
2402	Green Shadows, White Whale: A Novel of Ray Bradbury's Adventures Making Moby Dick with John Huston in Ireland
2404	Moby Dick: or The White Whale
2406	Herman Melville:  Moby Dick, Billy Budd and Other Writings
2418	In the Heart of the Sea: The Epic True Story That Inspired Moby-Dick
2419	Moby Dick
2422	The Three-Martini Playdate: A Practical Guide to Happy Parenting
2423	Double Tap (Paul Madriani, #8)
2424	Fundamentals of Anatomy & Physiology
2425	Compelling Evidence (Paul Madriani, #1)
2427	Undue Influence (Paul Madriani, #3)
2430	The List
2442	Witches Abroad (Discworld, #12; Witches #3)
2444	The Innocents Abroad
2445	Teaching English Abroad
2447	The Future of Freedom: Illiberal Democracy at Home and Abroad
2450	Greek Bucolic Poets: Theocritus. Bion. Moschus
2455	Idylls
2486	Death and the King's Horseman
2489	The Church of Solitude
2493	The Time Machine
2495	The Time Machine
2496	Max and Me and the Time Machine
2498	The Time Machine Did It
2499	The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium
2500	The Time Machine
2501	The Time Machine
2502	Time Machines: The Best Time Travel Stories Ever Written
2504	The Complete Short Stories
2505	Five Great Science Fiction Novels
2506	Selected Stories
2512	Stover at Yale
2513	First Into Nagasaki: The Censored Eyewitness Dispatches on Post-Atomic Japan and Its Prisoners of War
2517	My Name is Red
2519	The Name of the Rose (Everyman's Library
2520	In the Name of Jesus: Reflections on Christian Leadership
2521	Blood Done Sign My Name: A True Story
2522	55,000+ Baby Names
2523	Cool Names for Babies
2525	Seeing
2527	The Gospel According to Jesus Christ
2531	The Cave
2533	La balsa de piedra
2535	The Stone Raft
2536	The Year of the Death of Ricardo Reis
2538	El hombre duplicado
2541	La caverna
2542	The History of the Siege of Lisbon
2543	Las intermitencias de la muerte
2544	The Madman
2546	The Forerunner: His Parables and Poems
2547	The Prophet
2549	A Tear and a Smile
2550	On the Road
2551	On the Road
2554	Jack Kerouac: The Road Is Life
2555	Jack Kerouac on the Road
2556	On The Road
2557	De Kooning: An American Master
2558	Willem de Kooning: Paintings 1960-1980
2565	Pride and Prejudice
2567	Aké: The Years of Childhood
2568	The Interpreters
2571	Climate of Fear: The Quest for Dignity in a Dehumanized World
2573	Ìsarà: A Voyage Around \"Essay\"
2574	The Long Tail: Why the Future of Business Is Selling Less of More
2575	The Long Tail:  Why The Future Is Selling Less Of More
2582	The Horn of the Unicorn: A Mosaic of the Life of Archbishop Marcel Lefebvre
2584	The Facilitator's Book of Questions: Tools for Looking Together at Student and Teacher Work
2586	Sun Tzu and the Art of Business: Six Strategic Principles for Managers
2587	The Art of War: Sun Tzu's Classis in Plain English with Sun Pin's: The Art of Warfare
2588	Sun Tzu Was a Sissy: Conquer Your Enemies, Promote Your Friends, and Wage the Real Art of War
2589	Sun Tzu Strategies for Selling: How to Use the Art of War to Build Lifelong Customer Relationships: How to Use the Art of War to Build Lifelong Customer Relationships
2590	The Art of War by Sun Tzu
2594	Sun Tzu For Success: How to Use the Art of War to Master Challenges and Accomplish the Important Goals in Your Life
